country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",10-12-2025 21:00:00,16.5068573316797,80.6418410163053,PM2.5,12,23,17
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",10-12-2025 22:00:00,16.51046443431846,80.65779265826885,SO2,35,55,45
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",10-12-2025 23:00:00,16.514128999031655,80.64604116931079,PM10,44,102,73
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",11-12-2025 00:00:00,16.50330437292582,80.647723997861,PM2.5,44,49,46
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",11-12-2025 01:00:00,16.503194062648042,80.64877523053559,PM10,36,90,63
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",11-12-2025 02:00:00,16.515498029733795,80.64813734144083,OZONE,12,23,17
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",11-12-2025 03:00:00,16.49730870145434,80.64318619495535,NH3,34,81,57
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",11-12-2025 04:00:00,16.51467578898149,80.6512291677892,NO2,30,86,58
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",11-12-2025 05:00:00,16.502887517907133,80.65662932568243,NH3,35,47,41
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",11-12-2025 06:00:00,16.506828995121804,80.64882539503223,PM10,11,65,38
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",11-12-2025 07:00:00,16.506936042858122,80.6463669028117,NO2,16,32,24
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",11-12-2025 08:00:00,16.506570345611166,80.65312712153276,PM2.5,29,82,55
India,AndhraPradesh,Vijayawada,"Central Station, Vijayawada",11-12-2025 09:00:00,16.514371008832807,80.65359038916374,PM10,34,77,55
